1.65,0.238802814
1.66,0.238136437
1.67,0.23747648
1.68,0.23682302
1.69,0.236175976
1.7,0.235535363
1.71,0.234901178
1.72,0.23427339
1.73,0.233652045
1.74,0.233037091
1.75,0.232428594
1.76,0.231826438
1.77,0.231230701
1.78,0.230641345
1.79,0.230058395
1.8,0.22948181
1.81,0.228911619
1.82,0.228347848
1.83,0.227790437
1.84,0.227239391
1.85,0.226694706
1.86,0.226156408
1.87,0.225624484
1.88,0.22509893
1.89,0.224579763
1.9,0.22406699
1.91,0.223560574
1.92,0.223060547
1.93,0.222566873
1.94,0.222079569
1.95,0.221598679
1.96,0.22077408
1.97,0.219951952
1.98,0.219133426
1.99,0.218318432
2,0.217506961
2.01,0.216754162
2.02,0.216002379
2.03,0.2152553
2.04,0.214512815
2.05,0.213774886
2.06,0.213041462
2.07,0.212312544
2.08,0.211587981
2.09,0.210867852
2.1,0.210152009
2.11,0.209440405
2.12,0.208733099
2.13,0.20802996
2.14,0.20733096
2.15,0.206636046
2.16,0.205945239
2.17,0.205258409
2.18,0.204575621
2.19,0.203896782
2.2,0.203221826
2.21,0.20255076
2.22,0.201883563
2.23,0.201220145
2.24,0.200560542
2.25,0.199904664
2.26,0.199252475
2.27,0.198603979
2.28,0.197959167
2.29,0.197317935
2.3,0.196680293
2.31,0.19604622
2.32,0.195415702
2.33,0.194788653
2.34,0.194165062
2.35,0.193544942
2.36,0.192928282
2.37,0.192314951
2.38,0.191704998
2.39,0.191098425
2.4,0.190495125
2.41,0.189895133
2.42,0.189298411
2.43,0.188704917
2.44,0.188114659
2.45,0.187527628
2.46,0.186943708
2.47,0.186362973
2.48,0.185785371
2.49,0.185210856
2.5,0.184639444
2.51,0.184071097
2.52,0.183505758
2.53,0.182943454
2.54,0.182384172
2.55,0.181827863
2.56,0.181274483
2.57,0.180724082
2.58,0.180176591
2.59,0.179632009
2.6,0.179090257
2.61,0.178551421
2.62,0.178015443
2.63,0.177482267
2.64,0.176951905
2.65,0.17642432
2.66,0.175899489
2.67,0.175377447
2.68,0.174858126
2.69,0.174341569
2.7,0.173827686
2.71,0.173316471
2.72,0.172807942
2.73,0.172302089
2.74,0.171798836
2.75,0.171298227
2.76,0.170800208
2.77,0.170304803
2.78,0.169811912
2.79,0.169321624
2.8,0.168833876
2.81,0.168348656
2.82,0.167865956
2.83,0.167385757
2.84,0.166908013
2.85,0.166432772
2.86,0.165959938
2.87,0.165489565
2.88,0.16502162
2.89,0.16455607
2.9,0.164092922
2.91,0.163632168
2.92,0.163173769
2.93,0.162717732
2.94,0.162264031
2.95,0.161812648
2.96,0.161363589
2.97,0.160916827
2.98,0.16047235
2.99,0.160030145
3,0.159590205
3.01,0.15919857
3.02,0.158808696
3.03,0.15842058
3.04,0.158034202
3.05,0.157649559
3.06,0.157266644
3.07,0.156885446
3.08,0.156505968
3.09,0.156128199
3.1,0.155752127
3.11,0.15537774
3.12,0.155005041
3.13,0.154634013
3.14,0.154264662
